Token ID,Token,Total Length,Chinese Length,Longword ID,Subword ID,Occurrences,Percentage,Pollute Type
119783,了多少,3,3,5112,,1,0.0035%,
119788,社会化,3,3,5113,,1,0.0035%,
119789,加入盐,3,3,5114,,9,0.0311%,
119801,成本的,3,3,5115,,1,0.0035%,
119803,与合作,3,3,5116,,1,0.0035%,
119810,开放式,3,3,5117,,1,0.0035%,
119811,的场景,3,3,5118,,3,0.0104%,
119815,的兴趣,3,3,5119,,1,0.0035%,
119817,上大学,3,3,5120,,1,0.0035%,
119824,不相信,3,3,5121,,1,0.0035%,
119825,发行的,3,3,5122,,1,0.0035%,
119826,的代表,3,3,5123,,1,0.0035%,
119836,中获得,3,3,5124,,1,0.0035%,
119840, 在这种,4,3,5125,,3,0.0104%,
119844,相当的,3,3,5126,,1,0.0035%,
119846,也包括,3,3,5127,,1,0.0035%,
119850,当中的,3,3,5128,,3,0.0104%,
119855,其原因,3,3,5129,,1,0.0035%,
119860,的经典,3,3,5130,,1,0.0035%,
119864,恢复了,3,3,5131,,1,0.0035%,
119865,不知所,3,3,5132,,1,0.0035%,
119870,大会上,3,3,5133,,1,0.0035%,
119877,实现对,3,3,5134,,1,0.0035%,
119880,与现代,3,3,5135,,1,0.0035%,
119892,有效率,3,3,5136,,1,0.0035%,
119894,但随着,3,3,5137,,1,0.0035%,
119911,占据了,3,3,5138,,3,0.0104%,
119912,本项目,3,3,5139,,1,0.0035%,
119921,对身体,3,3,5140,,1,0.0035%,
119923,就是你,3,3,5141,,4,0.0138%,
119924,的一样,3,3,5142,,1,0.0035%,
119929,请大家,3,3,5143,,1,0.0035%,
119930,旅游局,3,3,5144,,1,0.0035%,
119934,也十分,3,3,5145,,1,0.0035%,
119939,实在太,3,3,5146,,1,0.0035%,
119941,第一条,3,3,5147,,1,0.0035%,
119946,自由基,3,3,5148,,1,0.0035%,
119963,皮肤病,3,3,5149,,29,0.1003%,
119966,医生的,3,3,5150,,3,0.0104%,
119967,展开了,3,3,5151,,4,0.0138%,
119968,迈克尔,3,3,5152,,7,0.0242%,
119971,了一遍,3,3,5153,,10,0.0346%,
119973,莫过于,3,3,5154,,3,0.0104%,
119976,看出来,3,3,5155,,1,0.0035%,
119977,让你的,3,3,5156,,4,0.0138%,
119984,对公司,3,3,5157,,1,0.0035%,
120001,尤其在,3,3,5158,,3,0.0104%,
120002,只知道,3,3,5159,,1,0.0035%,
120003,第五届,3,3,5160,,1,0.0035%,
120005,想到了,3,3,5161,,1,0.0035%,
120008,了一件,3,3,5162,,1,0.0035%,
120011,浓度的,3,3,5163,,4,0.0138%,
120013,精神病,3,3,5164,,1,0.0035%,
120014,的妈妈,3,3,5165,,1,0.0035%,
120018,汽车的,3,3,5166,,3,0.0104%,
120020,芝加哥,3,3,5167,,7,0.0242%,
120022,嵌入式,3,3,5168,,7,0.0242%,
120033,如果要,3,3,5169,,1,0.0035%,
120036,人死亡,3,3,5170,,1,0.0035%,
120039, 让学生,4,3,5171,,3,0.0104%,
120046,沸水中,3,3,5172,,11,0.0380%,
120049, 特别是,4,3,5173,,7,0.0242%,
120051,看电影,3,3,5174,,1,0.0035%,
120058,的计划,3,3,5175,,1,0.0035%,
120062,有意义,3,3,5176,,1,0.0035%,
120064,活力的,3,3,5177,,3,0.0104%,
120067,人性的,3,3,5178,,4,0.0138%,
120069,孙中山,3,3,5179,,1,0.0035%,
120072,通常是,3,3,5180,,5,0.0173%,
120073,痛苦的,3,3,5181,,21,0.0726%,
120075,生动的,3,3,5182,,1,0.0035%,
120078,总结了,3,3,5183,,4,0.0138%,
120080,视网膜,3,3,5184,,3,0.0104%,
120082,凭什么,3,3,5185,,8,0.0277%,
120086,年龄段,3,3,5186,,1,0.0035%,
120090,老干部,3,3,5187,,1,0.0035%,
120091,设计中,3,3,5188,,1,0.0035%,
120100,与环境,3,3,5189,,1,0.0035%,
120101,那么的,3,3,5190,,1,0.0035%,
120102,停车位,3,3,5191,,3,0.0104%,
120103,供给侧,3,3,5192,,19,0.0657%,
120104,肾上腺,3,3,5193,,3,0.0104%,
120111,体中文,3,3,5194,,1,0.0035%,
120117,柴油机,3,3,5195,,7,0.0242%,
120120,神奇的,3,3,5196,,25,0.0864%,
120123,天秤座,3,3,5197,,6,0.0207%,
120125,分子的,3,3,5198,,1,0.0035%,
120129,的大门,3,3,5199,,3,0.0104%,
120133,神经元,3,3,5200,,1,0.0035%,
120135,没问题,3,3,5201,,1,0.0035%,
120140,应根据,3,3,5202,,1,0.0035%,
120146,困难和,3,3,5203,,1,0.0035%,
120152,才会有,3,3,5204,,3,0.0104%,
120155,版本的,3,3,5205,,3,0.0104%,
120158,功能性,3,3,5206,,1,0.0035%,
120161,厦门市,3,3,5207,,11,0.0380%,
120170,国外的,3,3,5208,,4,0.0138%,
120181,从小就,3,3,5209,,3,0.0104%,
120184,研究室,3,3,5210,,1,0.0035%,
120185,实习生,3,3,5211,,3,0.0104%,
120186,世界观,3,3,5212,,1,0.0035%,
120187,合肥市,3,3,5213,,12,0.0415%,
120188,着我的,3,3,5214,,5,0.0173%,
120191,涵盖了,3,3,5215,,7,0.0242%,
120193,发生过,3,3,5216,,1,0.0035%,
120200,自己所,3,3,5217,,1,0.0035%,
120202,设备及,3,3,5218,,1,0.0035%,
120205,失败的,3,3,5219,,13,0.0449%,
120206,也逐渐,3,3,5220,,12,0.0415%,
120208,持有的,3,3,5221,,3,0.0104%,
120226,的实力,3,3,5222,,1,0.0035%,
120227,公司与,3,3,5223,,1,0.0035%,
120235,而我们,3,3,5224,,3,0.0104%,
120236,中国队,3,3,5225,,1,0.0035%,
120237,要求和,3,3,5226,,1,0.0035%,
120241,要学会,3,3,5227,,1,0.0035%,
120244,提取物,3,3,5228,,3,0.0104%,
120246,最终的,3,3,5229,,1,0.0035%,
120249,以下是,3,3,5230,,1,0.0035%,
120252,战争的,3,3,5231,,1,0.0035%,
120254,青海省,3,3,5232,,3,0.0104%,
120257,颁发的,3,3,5233,,3,0.0104%,
120263,是完全,3,3,5234,,1,0.0035%,
120269, 职员表,4,3,5235,,10,0.0346%,
120271,动物园,3,3,5236,,1,0.0035%,
120272,之外的,3,3,5237,,1,0.0035%,
120274,上进行,3,3,5238,,3,0.0104%,
120276,京津冀,3,3,5239,,5,0.0173%,
120301,作用于,3,3,5240,,1,0.0035%,
120303,的目光,3,3,5241,,3,0.0104%,
120315,而现在,3,3,5242,,1,0.0035%,
120316,而不能,3,3,5243,,1,0.0035%,
120336,多小时,3,3,5244,,1,0.0035%,
120337,面积为,3,3,5245,,1,0.0035%,
120340,不见了,3,3,5246,,4,0.0138%,
120346,革命的,3,3,5247,,5,0.0173%,
120349,中长期,3,3,5248,,1,0.0035%,
120350,也存在,3,3,5249,,1,0.0035%,
120359,等重点,3,3,5250,,1,0.0035%,
120360,社会上,3,3,5251,,1,0.0035%,
120368,发挥着,3,3,5252,,1,0.0035%,
120378,感染的,3,3,5253,,1,0.0035%,
120379,愉快的,3,3,5254,,10,0.0346%,
120380,经开区,3,3,5255,,1,0.0035%,
120382,长长的,3,3,5256,,1,0.0035%,
120386,了不起,3,3,5257,,1,0.0035%,
120389,大多是,3,3,5258,,3,0.0104%,
120396,然后用,3,3,5259,,1,0.0035%,
120399,也不敢,3,3,5260,,1,0.0035%,
120400,看见了,3,3,5261,,3,0.0104%,
120407,以确保,3,3,5262,,5,0.0173%,
120410,睡不着,3,3,5263,,12,0.0415%,
120411,坚强的,3,3,5264,,3,0.0104%,
120419,在很多,3,3,5265,,1,0.0035%,
120426,这是个,3,3,5266,,5,0.0173%,
120428,起源于,3,3,5267,,3,0.0104%,
120437,三十年,3,3,5268,,3,0.0104%,
120439,自适应,3,3,5269,,1,0.0035%,
120440,的一名,3,3,5270,,1,0.0035%,
120449,垃圾桶,3,3,5271,,4,0.0138%,
120454,摄像机,3,3,5272,,1,0.0035%,
120463,过一个,3,3,5273,,1,0.0035%,
120469,自定义,3,3,5274,,1,0.0035%,
120471,参与的,3,3,5275,,1,0.0035%,
120472,一点儿,3,3,5276,,3,0.0104%,
120480,地方的,3,3,5277,,1,0.0035%,
120483,不至于,3,3,5278,,1,0.0035%,
120492,你不是,3,3,5279,,5,0.0173%,
120493,合法性,3,3,5280,,1,0.0035%,
120494,而没有,3,3,5281,,1,0.0035%,
120501,的人力,3,3,5282,,1,0.0035%,
120504,去年的,3,3,5283,,1,0.0035%,
120506,依旧是,3,3,5284,,13,0.0449%,
120507,可怕的,3,3,5285,,13,0.0449%,
120509,车型的,3,3,5286,,4,0.0138%,
120527,设立了,3,3,5287,,4,0.0138%,
120528,可视化,3,3,5288,,3,0.0104%,
120534,都喜欢,3,3,5289,,1,0.0035%,
120537,这一个,3,3,5290,,1,0.0035%,
120542,他还是,3,3,5291,,3,0.0104%,
120544,大家对,3,3,5292,,1,0.0035%,
120551,高中生,3,3,5293,,6,0.0207%,
120552,人心的,3,3,5294,,1,0.0035%,
120561,妻子的,3,3,5295,,9,0.0311%,
120562,是全国,3,3,5296,,1,0.0035%,
120566,没那么,3,3,5297,,1,0.0035%,
120568,不对称,3,3,5298,,5,0.0173%,
120571,你喜欢,3,3,5299,,1,0.0035%,
120575,第一种,3,3,5300,,1,0.0035%,
120577,事业部,3,3,5301,,1,0.0035%,
120579,精美的,3,3,5302,,3,0.0104%,
120582,维吾尔,3,3,5303,,6,0.0207%,
120587, 尤其是,4,3,5304,,1,0.0035%,
120589,提到了,3,3,5305,,1,0.0035%,
120597,可直接,3,3,5306,,1,0.0035%,
120599,费用的,3,3,5307,,1,0.0035%,
120600,我这个,3,3,5308,,3,0.0104%,
120602,处处长,3,3,5309,,5,0.0173%,
120603,是企业,3,3,5310,,1,0.0035%,
120605, 演员表,4,3,5311,,3,0.0104%,
120607,我怎么,3,3,5312,,1,0.0035%,
120608,几年来,3,3,5313,,1,0.0035%,
120611,健身房,3,3,5314,,1,0.0035%,
120613,的状况,3,3,5315,,1,0.0035%,
120616,形象的,3,3,5316,,1,0.0035%,
120617,和行为,3,3,5317,,1,0.0035%,
120621,者优先,3,3,5318,,3,0.0104%,
120622,商品的,3,3,5319,,1,0.0035%,
120623,驾驶人,3,3,5320,,1,0.0035%,
120631,的幸福,3,3,5321,,1,0.0035%,
120633,宁波市,3,3,5322,,3,0.0104%,
120634,不公平,3,3,5323,,3,0.0104%,
120636,的天空,3,3,5324,,5,0.0173%,
120654,金字塔,3,3,5325,,9,0.0311%,
120658,文学的,3,3,5326,,1,0.0035%,
120661,然后就,3,3,5327,,4,0.0138%,
120662,为主体,3,3,5328,,1,0.0035%,
120664,放射性,3,3,5329,,3,0.0104%,
120666,大小的,3,3,5330,,1,0.0035%,
120668,一本书,3,3,5331,,1,0.0035%,
120669,会选择,3,3,5332,,1,0.0035%,
120672,椭圆形,3,3,5333,,19,0.0657%,
120678,讲故事,3,3,5334,,1,0.0035%,
120682,最小的,3,3,5335,,3,0.0104%,
120685,该方法,3,3,5336,,1,0.0035%,
120689,工作组,3,3,5337,,1,0.0035%,
120694,在现场,3,3,5338,,1,0.0035%,
120703,建筑业,3,3,5339,,1,0.0035%,
120718,再加入,3,3,5340,,1,0.0035%,
120726,能做到,3,3,5341,,1,0.0035%,
120728,然后将,3,3,5342,,3,0.0104%,
120729,创建了,3,3,5343,,1,0.0035%,
120740,宅基地,3,3,5344,,5,0.0173%,
120741,的感受,3,3,5345,,1,0.0035%,
120742,的到来,3,3,5346,,4,0.0138%,
120744,好吃的,3,3,5347,,5,0.0173%,
120746,工商联,3,3,5348,,1,0.0035%,
120749,性质的,3,3,5349,,1,0.0035%,
120753,敌人的,3,3,5350,,9,0.0311%,
120767,圣诞节,3,3,5351,,16,0.0553%,
120768,和实践,3,3,5352,,1,0.0035%,
120772,案件中,3,3,5353,,1,0.0035%,
120776,好奇心,3,3,5354,,3,0.0104%,
120778,集中的,3,3,5355,,1,0.0035%,
120780,调整为,3,3,5356,,1,0.0035%,
120791,因为是,3,3,5357,,1,0.0035%,
120792,心里的,3,3,5358,,1,0.0035%,
120800,路上的,3,3,5359,,1,0.0035%,
120807,您可以,3,3,5360,,1,0.0035%,
120817,全心全,3,3,5361,,3,0.0104%,
120818,和专业,3,3,5362,,1,0.0035%,
120820,春天的,3,3,5363,,3,0.0104%,
120828,的课程,3,3,5364,,1,0.0035%,
120829,会成为,3,3,5365,,1,0.0035%,
120835,现如今,3,3,5366,,1,0.0035%,
120839,慎重的,3,3,5367,,1,0.0035%,
120840,立足于,3,3,5368,,3,0.0104%,
120845,与自己,3,3,5369,,1,0.0035%,
120848,第二种,3,3,5370,,1,0.0035%,
120850,和政治,3,3,5371,,1,0.0035%,
120852,关键的,3,3,5372,,1,0.0035%,
120853,的女生,3,3,5373,,4,0.0138%,
120854,新时期,3,3,5374,,1,0.0035%,
120857,对我国,3,3,5375,,1,0.0035%,
120865,与学生,3,3,5376,,1,0.0035%,
120872,效果图,3,3,5377,,1,0.0035%,
120881,打招呼,3,3,5378,,3,0.0104%,
120884,支持的,3,3,5379,,1,0.0035%,
120888,感情的,3,3,5380,,1,0.0035%,
120890,治疗前,3,3,5381,,1,0.0035%,
120893,表达式,3,3,5382,,1,0.0035%,
120897,被执行,3,3,5383,,1,0.0035%,
120906,说的话,3,3,5384,,1,0.0035%,
120909,当前的,3,3,5385,,1,0.0035%,
120912,方案的,3,3,5386,,3,0.0104%,
120914,不起来,3,3,5387,,1,0.0035%,
120922,向我们,3,3,5388,,3,0.0104%,
120940,部主任,3,3,5389,,1,0.0035%,
120945, 据了解,4,3,5390,,4,0.0138%,
120946,管理等,3,3,5391,,1,0.0035%,
120949,在你的,3,3,5392,,3,0.0104%,
120950,生成的,3,3,5393,,3,0.0104%,
120951,却发现,3,3,5394,,1,0.0035%,
120960,的培养,3,3,5395,,1,0.0035%,
120964,在任何,3,3,5396,,1,0.0035%,
120970,了大量,3,3,5397,,3,0.0104%,
120971,透明的,3,3,5398,,16,0.0553%,
120978,爱上了,3,3,5399,,7,0.0242%,
120980,的研发,3,3,5400,,1,0.0035%,
120984,的单位,3,3,5401,,3,0.0104%,
120990,西游记,3,3,5402,,5,0.0173%,
120992,生活会,3,3,5403,,1,0.0035%,
120997,自己做,3,3,5404,,1,0.0035%,
121020,的人际,3,3,5405,,1,0.0035%,
121041,这辈子,3,3,5406,,1,0.0035%,
121044,来形容,3,3,5407,,4,0.0138%,
121054,使用者,3,3,5408,,1,0.0035%,
121055,柬埔寨,3,3,5409,,13,0.0449%,
121060,接触到,3,3,5410,,13,0.0449%,
121061,静静地,3,3,5411,,19,0.0657%,
121075,坐落于,3,3,5412,,12,0.0415%,
121082,副县长,3,3,5413,,3,0.0104%,
121084,谢谢你,3,3,5414,,3,0.0104%,
121095,的成长,3,3,5415,,1,0.0035%,
121098,制成的,3,3,5416,,3,0.0104%,
121107,秦始皇,3,3,5417,,23,0.0795%,
121119, 多义词,4,3,5418,,5,0.0173%,
121130,直接的,3,3,5419,,1,0.0035%,
121131,民政局,3,3,5420,,4,0.0138%,
121133,财政局,3,3,5421,,1,0.0035%,
121134,着我们,3,3,5422,,1,0.0035%,
121140,多层次,3,3,5423,,3,0.0104%,
121143,就是个,3,3,5424,,1,0.0035%,
121145,世纪初,3,3,5425,,1,0.0035%,
121147,的系统,3,3,5426,,1,0.0035%,
121151,代理商,3,3,5427,,1,0.0035%,
121154,在选择,3,3,5428,,1,0.0035%,
121157,团体的,3,3,5429,,1,0.0035%,
121158,和时间,3,3,5430,,1,0.0035%,
121160,服务商,3,3,5431,,1,0.0035%,
121161,托马斯,3,3,5432,,3,0.0104%,
121171,特别好,3,3,5433,,1,0.0035%,
121173, 江苏省,4,3,5434,,8,0.0277%,
121174, 河北省,4,3,5435,,8,0.0277%,
121181,起点网,3,3,5436,,1,0.0035%,
121183,这只是,3,3,5437,,3,0.0104%,
121187,一小时,3,3,5438,,3,0.0104%,
121189,和要求,3,3,5439,,1,0.0035%,
121192,之中的,3,3,5440,,3,0.0104%,
121202,简单地,3,3,5441,,1,0.0035%,
121206,预处理,3,3,5442,,1,0.0035%,
121208,教研室,3,3,5443,,3,0.0104%,
121211,并不多,3,3,5444,,1,0.0035%,
121213,的比较,3,3,5445,,1,0.0035%,
121218,迷人的,3,3,5446,,19,0.0657%,
121219,能有效,3,3,5447,,1,0.0035%,
121220,多少人,3,3,5448,,1,0.0035%,
121226,让别人,3,3,5449,,1,0.0035%,
121227,出现过,3,3,5450,,1,0.0035%,
121231,动画片,3,3,5451,,3,0.0104%,
121240,元素的,3,3,5452,,1,0.0035%,
121245,的人工,3,3,5453,,1,0.0035%,
121247,的行动,3,3,5454,,1,0.0035%,
121250,成功率,3,3,5455,,1,0.0035%,
121253,文化与,3,3,5456,,1,0.0035%,
121256,老人家,3,3,5457,,4,0.0138%,
121258,不变的,3,3,5458,,6,0.0207%,
121265,睡着了,3,3,5459,,3,0.0104%,
121268,显而易,3,3,5460,,3,0.0104%,
121269,地位的,3,3,5461,,1,0.0035%,
121271,地球上,3,3,5462,,3,0.0104%,
121274,都属于,3,3,5463,,1,0.0035%,
121278,桃花运,3,3,5464,,10,0.0346%,
121279, 河南省,4,3,5465,,3,0.0104%,
121281,相似的,3,3,5466,,3,0.0104%,
121286,科技的,3,3,5467,,1,0.0035%,
121287,上升到,3,3,5468,,1,0.0035%,
121294,而这个,3,3,5469,,1,0.0035%,
121300,司法局,3,3,5470,,1,0.0035%,
121301,注射液,3,3,5471,,3,0.0104%,
121302,实质性,3,3,5472,,5,0.0173%,
121304,已有的,3,3,5473,,3,0.0104%,
121313,就显得,3,3,5474,,3,0.0104%,
121317,感觉很,3,3,5475,,1,0.0035%,
121319,发展与,3,3,5476,,1,0.0035%,
121327,本人的,3,3,5477,,1,0.0035%,
121329,白血病,3,3,5478,,3,0.0104%,
121341,清楚的,3,3,5479,,1,0.0035%,
121342,等技术,3,3,5480,,1,0.0035%,
121344,是一道,3,3,5481,,4,0.0138%,
121346, 四川省,4,3,5482,,6,0.0207%,
121358,主教练,3,3,5483,,17,0.0588%,
121361,跟大家,3,3,5484,,1,0.0035%,
121363,也正是,3,3,5485,,1,0.0035%,
121366,型人才,3,3,5486,,1,0.0035%,
121367,的自由,3,3,5487,,1,0.0035%,
121369,办公楼,3,3,5488,,1,0.0035%,
121370,的温度,3,3,5489,,3,0.0104%,
121378,把他们,3,3,5490,,3,0.0104%,
121382,想起来,3,3,5491,,1,0.0035%,
121384,玩家的,3,3,5492,,3,0.0104%,
121386,以保证,3,3,5493,,1,0.0035%,
121388,开发和,3,3,5494,,1,0.0035%,
121391,粉丝们,3,3,5495,,3,0.0104%,
121393,经济体,3,3,5496,,1,0.0035%,
121399,在同一,3,3,5497,,3,0.0104%,
121403,变量的,3,3,5498,,3,0.0104%,
121410,元器件,3,3,5499,,3,0.0104%,
121414,不住了,3,3,5500,,1,0.0035%,
121425,高层次,3,3,5501,,3,0.0104%,
121432,地铁站,3,3,5502,,14,0.0484%,
121434,走到了,3,3,5503,,3,0.0104%,
121437,哪怕是,3,3,5504,,3,0.0104%,
121445,二十一,3,3,5505,,1,0.0035%,
121447,如下图,3,3,5506,,5,0.0173%,
121448,花椒粉,3,3,5507,,3,0.0104%,
121459,月开始,3,3,5508,,1,0.0035%,
121465,语言学,3,3,5509,,1,0.0035%,
121467,废弃物,3,3,5510,,14,0.0484%,
121468,与研究,3,3,5511,,1,0.0035%,
121476,同时又,3,3,5512,,1,0.0035%,
121478,字符串,3,3,5513,,6,0.0207%,
121479,的地区,3,3,5514,,1,0.0035%,
121489,为公司,3,3,5515,,1,0.0035%,
121490,强度的,3,3,5516,,4,0.0138%,
121495,是十分,3,3,5517,,1,0.0035%,
121510,的学校,3,3,5518,,1,0.0035%,
121520,潜移默,3,3,5519,,11,0.0380%,
121523,第一家,3,3,5520,,1,0.0035%,
121531,被发现,3,3,5521,,1,0.0035%,
121532,白细胞,3,3,5522,,1,0.0035%,
121536,建筑师,3,3,5523,,1,0.0035%,
121540,经历的,3,3,5524,,1,0.0035%,
121544,分泌物,3,3,5525,,1,0.0035%,
121549,组患者,3,3,5526,,1,0.0035%,
121551,激发了,3,3,5527,,3,0.0104%,
121553,但不能,3,3,5528,,3,0.0104%,
121556, 计算机,4,3,5529,,3,0.0104%,
121561,的危害,3,3,5530,,3,0.0104%,
121565,二年级,3,3,5531,,5,0.0173%,
121569,维生素C,4,3,5532,,1,0.0035%,
121574,你已经,3,3,5533,,1,0.0035%,
121575,还能够,3,3,5534,,3,0.0104%,
121576,见到了,3,3,5535,,3,0.0104%,
121582,在当地,3,3,5536,,1,0.0035%,
121583,也一样,3,3,5537,,1,0.0035%,
121586,表达的,3,3,5538,,1,0.0035%,
121593,效果的,3,3,5539,,1,0.0035%,
121594,当然了,3,3,5540,,1,0.0035%,
121596,经理人,3,3,5541,,1,0.0035%,
121601,设立的,3,3,5542,,1,0.0035%,
121604,让人们,3,3,5543,,1,0.0035%,
121605,海内外,3,3,5544,,1,0.0035%,
121610,文件夹,3,3,5545,,4,0.0138%,
121611, 生前为,4,3,5546,,13,0.0449%,
121615,轮融资,3,3,5547,,4,0.0138%,
121617,你必须,3,3,5548,,1,0.0035%,
121624,两方面,3,3,5549,,1,0.0035%,
121625,不了的,3,3,5550,,3,0.0104%,
121632,先天性,3,3,5551,,5,0.0173%,
121636,应该在,3,3,5552,,1,0.0035%,
121637,的事项,3,3,5553,,1,0.0035%,
121640,朝阳区,3,3,5554,,21,0.0726%,
121641,功能和,3,3,5555,,1,0.0035%,
121648,统治者,3,3,5556,,3,0.0104%,
121655,的行业,3,3,5557,,1,0.0035%,
121659,同学的,3,3,5558,,1,0.0035%,
121669,回家了,3,3,5559,,1,0.0035%,
121680,与文化,3,3,5560,,1,0.0035%,
121684,性生活,3,3,5561,,1,0.0035%,
121687,强调了,3,3,5562,,3,0.0104%,
121693,平时的,3,3,5563,,3,0.0104%,
121698,将这些,3,3,5564,,1,0.0035%,
121709,是属于,3,3,5565,,1,0.0035%,
121710,个项目,3,3,5566,,1,0.0035%,
121715,卫健委,3,3,5567,,3,0.0104%,
121728,销售的,3,3,5568,,1,0.0035%,
121729,点点头,3,3,5569,,3,0.0104%,
121737,有一条,3,3,5570,,1,0.0035%,
121747,这样就,3,3,5571,,1,0.0035%,
121753,在微博,3,3,5572,,3,0.0104%,
121757,又不是,3,3,5573,,3,0.0104%,
121759,信号的,3,3,5574,,6,0.0207%,
121761,不值得,3,3,5575,,3,0.0104%,
121764,影视剧,3,3,5576,,3,0.0104%,
121769,忽视了,3,3,5577,,3,0.0104%,
121774,疯狂的,3,3,5578,,11,0.0380%,
121776,丝毫不,3,3,5579,,3,0.0104%,
121785,这么大,3,3,5580,,1,0.0035%,
121788,我们来,3,3,5581,,1,0.0035%,
121799,如果他,3,3,5582,,1,0.0035%,
121804,的事儿,3,3,5583,,3,0.0104%,
121807,改变的,3,3,5584,,1,0.0035%,
121808,收费站,3,3,5585,,1,0.0035%,
121813,提高到,3,3,5586,,1,0.0035%,
121815,政法委,3,3,5587,,1,0.0035%,
121823,分享了,3,3,5588,,1,0.0035%,
121825,上来看,3,3,5589,,4,0.0138%,
121828,北京的,3,3,5590,,1,0.0035%,
121830,多大的,3,3,5591,,1,0.0035%,
121835,债务人,3,3,5592,,3,0.0104%,
121838,与世界,3,3,5593,,1,0.0035%,
121840,我们能,3,3,5594,,1,0.0035%,
121844,围绕着,3,3,5595,,1,0.0035%,
121845,高跟鞋,3,3,5596,,8,0.0277%,
121851,而这种,3,3,5597,,1,0.0035%,
121853,与他人,3,3,5598,,4,0.0138%,
121855,需要对,3,3,5599,,3,0.0104%,
121858,不正当,3,3,5600,,5,0.0173%,
121862,打底裤,3,3,5601,,3,0.0104%,
121864,凭借着,3,3,5602,,18,0.0622%,
121869,我曾经,3,3,5603,,3,0.0104%,
121873,程序的,3,3,5604,,1,0.0035%,
121878,今天就,3,3,5605,,1,0.0035%,
121879,会更加,3,3,5606,,3,0.0104%,
121884,保留了,3,3,5607,,3,0.0104%,
121887,在欧洲,3,3,5608,,23,0.0795%,
121895,都是以,3,3,5609,,3,0.0104%,
121897,等其他,3,3,5610,,1,0.0035%,
121912,也不想,3,3,5611,,1,0.0035%,
121914,公益性,3,3,5612,,1,0.0035%,
121917,离退休,3,3,5613,,3,0.0104%,
121921,执行的,3,3,5614,,1,0.0035%,
121922,监护人,3,3,5615,,3,0.0104%,
121927,中秋节,3,3,5616,,14,0.0484%,
121929,人员和,3,3,5617,,1,0.0035%,
121932,很开心,3,3,5618,,1,0.0035%,
121935,卫生部,3,3,5619,,1,0.0035%,
121938,那时的,3,3,5620,,1,0.0035%,
121941,而得名,3,3,5621,,3,0.0104%,
121947, 第四百,4,3,5622,,1,0.0035%,
121949,等离子,3,3,5623,,3,0.0104%,
121951,在那个,3,3,5624,,1,0.0035%,
121957,到哪里,3,3,5625,,1,0.0035%,
121968,是出于,3,3,5626,,3,0.0104%,
121970,命运的,3,3,5627,,4,0.0138%,
121972,年轻时,3,3,5628,,1,0.0035%,
121977,沉重的,3,3,5629,,19,0.0657%,
121978,动物的,3,3,5630,,1,0.0035%,
121984,雌激素,3,3,5631,,5,0.0173%,
121989,拍摄的,3,3,5632,,13,0.0449%,
122001,中药材,3,3,5633,,5,0.0173%,
122002,不方便,3,3,5634,,3,0.0104%,
122006,的创作,3,3,5635,,1,0.0035%,
122012,的眼光,3,3,5636,,3,0.0104%,
122015,的诊断,3,3,5637,,4,0.0138%,
122018,政府对,3,3,5638,,1,0.0035%,
122019,具备了,3,3,5639,,1,0.0035%,
122023,有名的,3,3,5640,,3,0.0104%,
122030,的小孩,3,3,5641,,1,0.0035%,
122031,博物院,3,3,5642,,1,0.0035%,
122042,没有被,3,3,5643,,1,0.0035%,
122046,控制和,3,3,5644,,1,0.0035%,
122057,签订了,3,3,5645,,24,0.0830%,
122060,老师在,3,3,5646,,1,0.0035%,
122069,购买的,3,3,5647,,25,0.0864%,
122072,并提出,3,3,5648,,1,0.0035%,
122075,匈牙利,3,3,5649,,7,0.0242%,
122079,活动和,3,3,5650,,1,0.0035%,
122087, 通讯员,4,3,5651,,5,0.0173%,
122088,中科院,3,3,5652,,3,0.0104%,
122089,会增加,3,3,5653,,1,0.0035%,
122093,的英雄,3,3,5654,,1,0.0035%,
122094,专业课,3,3,5655,,1,0.0035%,
122096,一致的,3,3,5656,,1,0.0035%,
122097,时间是,3,3,5657,,1,0.0035%,
122098,不仅在,3,3,5658,,3,0.0104%,
122101,和别人,3,3,5659,,1,0.0035%,
122108,跟党走,3,3,5660,,3,0.0104%,
122118,较小的,3,3,5661,,3,0.0104%,
122121,结果是,3,3,5662,,1,0.0035%,
122125,以此来,3,3,5663,,4,0.0138%,
122130,所处的,3,3,5664,,5,0.0173%,
122131,红细胞,3,3,5665,,1,0.0035%,
122137,哈萨克,3,3,5666,,13,0.0449%,
122138,知名的,3,3,5667,,1,0.0035%,
122143,的制度,3,3,5668,,1,0.0035%,
122148,小伙子,3,3,5669,,1,0.0035%,
122163,给你的,3,3,5670,,1,0.0035%,
122168,等项目,3,3,5671,,1,0.0035%,
122171,的开始,3,3,5672,,1,0.0035%,
122175,笑着说,3,3,5673,,3,0.0104%,
122177,皮肤的,3,3,5674,,1,0.0035%,
122181,成功了,3,3,5675,,1,0.0035%,
122184,国资委,3,3,5676,,3,0.0104%,
122194,将达到,3,3,5677,,1,0.0035%,
122200,在英国,3,3,5678,,5,0.0173%,
122202,落后的,3,3,5679,,3,0.0104%,
122204,行业中,3,3,5680,,1,0.0035%,
122205,就一直,3,3,5681,,1,0.0035%,
122209, 重庆市,4,3,5682,,8,0.0277%,
122210,的理想,3,3,5683,,1,0.0035%,
122215,产学研,3,3,5684,,3,0.0104%,
